userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
727.0,25,Wonka Company,male,191,882.5708638743456,463.259109947644,1.2028795811518325,2.2295081967213117,223.2696721311476,130,74,16,19,21,76,33,30,25,88,74,16,19,21,76,33,30,25,88,116,144,122,136,56,190,16,10,20,14,8,12,22,12,8,8,8,12,16,14,20,22,12,10,28,105,104,104,41,36,32,36,34,33,25,29,24,28,37,32,36,289,93,8,32,32,36,14,8,8,20,14,4,8,2,12,12,10,10,14,382
729.0,55,Wonka Company,female,64,926.62890625,491.70203125,1.2778125,2.4166666666666665,210.45708333333332,40,30,10,8,7,25,4,7,10,27,30,10,8,7,25,4,7,10,27,40,48,40,40,18,70,8,6,2,2,2,6,8,10,4,4,2,6,8,2,2,8,10,6,28,100,0,0,0,9,8,9,9,8,9,9,9,10,19,16,13,98,30,10,38,0,0,0,2,2,4,4,6,2,4,6,2,8,6,2,128
730.0,32,Wonka Company,female,103,908.3662135922332,462.7734951456311,1.2020388349514564,2.555555555555556,223.64416666666668,67,41,14,11,14,43,9,11,19,44,41,14,11,14,43,9,11,19,44,64,96,46,92,36,78,6,10,6,8,8,4,8,16,6,6,8,4,6,8,6,8,16,10,28,105,73,0,0,18,17,16,18,18,16,18,18,14,18,18,17,146,60,10,38,24,0,0,6,4,8,6,4,8,4,6,8,8,6,4,206
731.0,51,Wonka Company,female,144,883.2393055555555,452.1650694444445,1.1745138888888889,2.4651162790697674,201.9711627906977,101,67,23,17,23,54,13,13,15,63,67,23,17,23,54,13,13,15,63,84,124,80,124,40,124,10,8,4,8,14,18,4,10,10,10,14,18,10,8,4,4,10,8,28,105,104,51,0,27,25,25,26,27,24,19,17,19,28,25,26,220,68,6,32,30,18,0,10,8,8,10,4,4,8,4,8,6,6,10,288
732.0,42,Wonka Company,female,82,890.5828048780487,456.8574390243902,1.186219512195122,2.9047619047619047,232.24,61,33,11,10,12,28,14,5,12,39,33,11,10,12,28,14,5,12,39,48,70,46,54,20,90,6,6,4,2,6,4,0,12,2,2,6,4,6,2,4,0,12,6,28,105,31,0,0,18,16,17,15,9,8,9,9,10,18,18,17,118,46,6,28,8,0,0,6,2,4,6,0,2,6,2,0,6,4,4,164
734.0,34,Wonka Company,male,4,1074.80625,573.4475,1.49,4.0,312.83,3,1,0,1,1,1,1,1,0,2,1,0,1,1,1,1,1,0,2,2,4,2,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8
735.0,36,Wonka Company,male,66,870.6418939393939,476.2787878787879,1.2371212121212125,2.607142857142857,217.67714285714283,38,30,9,8,12,26,6,7,7,27,30,9,8,12,26,6,7,7,27,44,46,42,68,20,44,8,4,4,6,6,6,8,6,8,8,6,6,8,6,4,8,6,4,28,104,0,0,0,9,8,9,9,9,8,9,9,10,19,17,16,94,38,8,48,0,0,0,2,2,2,4,6,4,4,6,6,8,4,8,132
736.0,57,Wonka Company,female,88,842.4625,419.405,1.0896590909090909,2.52,204.908,63,29,13,17,11,39,9,11,8,39,29,13,17,11,39,9,11,8,39,52,66,58,90,20,66,6,0,2,8,8,10,8,4,4,4,8,10,6,8,2,8,4,0,28,105,43,0,0,18,16,17,18,18,8,9,9,10,18,17,18,131,45,12,24,14,0,0,6,6,10,4,4,4,0,0,0,8,4,4,176
738.0,58,Wonka Company,male,115,905.3695652173913,452.356,1.1751304347826088,2.703703703703704,190.55074074074076,88,48,13,20,16,61,13,14,9,36,48,13,20,16,61,13,14,9,36,64,114,52,80,56,94,4,4,6,2,2,16,4,12,4,4,2,16,4,2,6,4,12,4,28,105,97,0,0,18,17,16,18,18,16,18,18,19,26,26,20,172,58,8,18,28,0,0,2,8,6,4,4,2,4,4,2,4,8,6,230
739.0,53,Wonka Company,female,76,920.106710526316,481.9351315789474,1.2515789473684211,2.4827586206896552,243.92172413793105,47,29,9,5,17,27,16,9,10,30,29,9,5,17,27,16,9,10,30,38,60,54,50,20,82,8,2,16,4,10,6,4,4,4,4,10,6,8,4,16,4,4,2,28,105,19,0,0,18,17,10,9,9,8,9,9,10,18,18,17,106,46,14,40,4,0,0,4,6,2,2,8,2,0,4,6,12,6,6,152
740.0,50,Wonka Company,male,51,902.2950980392158,467.0503921568628,1.2133333333333334,2.2142857142857144,206.62214285714285,37,22,7,5,4,18,4,6,9,27,22,7,5,4,18,4,6,9,27,26,38,38,38,6,58,2,6,2,2,6,2,4,2,2,2,6,2,2,2,2,4,2,6,28,74,0,0,0,9,8,9,9,9,8,9,9,6,9,8,9,75,27,12,16,0,0,0,4,2,0,4,4,0,0,2,0,4,4,4,102
742.0,22,Wonka Company,female,162,870.3173456790124,434.79123456790126,1.1295061728395062,2.5531914893617023,206.92382978723404,115,57,26,17,24,73,16,23,17,71,57,26,17,24,73,16,23,17,71,98,150,76,122,44,158,12,6,6,8,16,14,18,6,8,8,16,14,12,8,6,18,6,6,28,105,104,87,0,27,23,27,26,27,25,27,26,28,36,25,27,235,89,8,36,24,26,0,10,10,4,8,4,12,4,6,8,10,14,4,324
743.0,60,Wonka Company,female,133,859.7028947368422,450.6264661654136,1.1706766917293232,2.45945945945946,214.6167567567568,96,58,8,20,13,58,21,19,18,51,58,8,20,13,58,21,19,18,51,78,98,90,118,28,120,6,6,14,8,2,12,8,10,8,8,2,12,6,8,14,8,10,6,28,105,104,29,0,27,24,26,21,17,17,18,18,19,27,25,27,185,81,4,34,30,6,0,0,8,10,4,4,4,8,6,6,12,6,6,266
744.0,26,Wonka Company,male,192,877.2038020833334,457.7867708333333,1.1893229166666666,2.591836734693877,230.14591836734687,143,77,21,21,25,86,34,20,26,74,77,21,21,25,86,34,20,26,74,120,158,106,170,58,156,20,8,12,4,8,10,12,16,8,8,8,10,20,4,12,12,16,8,28,105,104,105,42,35,32,36,33,36,25,27,26,28,37,33,36,290,94,6,28,22,34,8,12,8,8,8,4,4,8,10,10,12,8,6,384
745.0,53,Wonka Company,female,122,867.281024590164,470.6875409836066,1.222704918032787,2.45945945945946,233.4516216216216,85,55,14,12,19,54,17,13,15,45,55,14,12,19,54,17,13,15,45,92,100,52,128,30,86,14,8,2,14,14,4,6,10,2,2,14,4,14,14,2,6,10,8,28,105,104,7,0,25,16,17,19,16,17,19,17,19,27,26,26,187,57,10,28,34,2,0,2,10,6,8,2,6,6,4,6,6,8,10,244
747.0,51,Wonka Company,female,137,878.5679562043796,457.5316058394161,1.188102189781022,2.4339622641509435,222.1090566037736,84,53,22,16,13,46,29,17,15,63,53,22,16,13,46,29,17,15,63,78,100,96,122,30,122,10,12,24,2,18,12,14,6,8,8,18,12,10,2,24,14,6,12,28,105,104,37,0,27,24,26,27,20,16,18,18,19,28,25,26,209,65,10,34,48,14,0,10,10,10,10,8,6,10,2,8,14,6,12,274
748.0,47,Wonka Company,male,76,870.8943421052631,452.3825,1.1751315789473684,2.6956521739130435,216.34652173913045,53,26,11,11,14,35,10,6,5,34,26,11,11,14,35,10,6,5,34,50,68,34,50,18,84,10,4,4,10,2,8,4,2,2,2,2,8,10,10,4,4,2,4,28,105,19,0,0,17,18,10,9,9,8,9,9,10,19,16,18,106,46,8,36,2,0,0,6,2,0,6,2,4,4,6,0,8,4,4,152
749.0,55,Wonka Company,male,66,940.2827272727272,509.885303030303,1.3246969696969697,2.533333333333333,231.65866666666668,51,34,8,8,7,22,11,9,14,19,34,8,8,7,22,11,9,14,19,34,50,48,54,20,58,4,2,2,0,6,2,4,8,2,2,6,2,4,0,2,4,8,2,28,104,0,0,0,9,8,9,9,9,8,9,9,10,18,17,17,104,28,4,26,0,0,0,4,4,2,6,2,0,4,2,0,4,0,2,132
750.0,41,Wonka Company,female,46,862.8267391304347,419.6873913043478,1.0904347826086958,2.411764705882353,191.66294117647055,29,18,5,9,3,24,7,4,4,18,18,5,9,3,24,7,4,4,18,18,36,38,32,14,46,4,2,4,2,2,8,8,2,2,2,2,8,4,2,4,8,2,2,28,64,0,0,0,9,9,8,9,8,9,10,2,2,9,9,8,71,21,14,20,0,0,0,4,0,2,2,6,0,4,2,0,4,4,6,92
752.0,64,Wonka Company,male,174,840.8773563218391,433.4328735632184,1.1260344827586208,2.3392857142857144,203.69982142857145,118,88,21,21,12,57,26,21,22,80,88,21,21,12,57,26,21,22,80,114,152,82,162,46,140,12,16,12,2,18,20,12,14,6,6,18,20,12,2,12,12,14,16,28,105,104,104,7,35,23,26,27,25,26,28,25,28,36,33,36,267,81,10,28,32,42,0,12,6,8,10,10,6,10,12,10,14,4,10,348
753.0,51,Wonka Company,male,24,889.3710416666667,467.61,1.2145833333333331,2.125,220.105,16,10,1,2,4,10,2,3,3,13,10,1,2,4,10,2,3,3,13,14,18,16,18,10,20,0,2,4,2,0,2,2,4,0,0,0,2,0,2,4,2,4,2,28,20,0,0,0,9,9,2,0,0,0,0,0,2,9,9,8,35,13,8,8,0,0,0,2,6,0,0,0,0,0,0,0,4,2,2,48
754.0,49,Wonka Company,male,73,902.5450684931506,447.164794520548,1.1616438356164382,2.238095238095238,204.24190476190475,52,33,9,12,10,30,4,11,8,29,33,9,12,10,30,4,11,8,29,32,68,46,56,28,62,6,0,0,10,4,8,8,4,2,2,4,8,6,10,0,8,4,0,28,105,13,0,0,18,12,9,9,8,9,9,9,10,18,18,17,107,39,14,28,0,0,0,0,2,8,4,2,2,2,2,2,4,10,4,146
756.0,27,Wonka Company,female,169,915.0963905325444,444.34508875739647,1.154437869822485,2.630434782608696,224.75782608695653,123,76,28,22,17,74,13,23,17,68,76,28,22,17,74,13,23,17,68,74,172,92,134,50,154,14,2,12,4,18,14,4,6,18,18,18,14,14,4,12,4,6,2,28,105,104,101,0,27,25,25,26,27,25,28,25,28,36,33,33,245,93,4,28,28,32,0,12,12,4,10,8,10,0,4,6,14,6,6,338
757.0,38,Wonka Company,female,174,881.3072126436781,439.951091954023,1.1425862068965518,2.5166666666666666,231.72016666666664,114,71,27,19,19,75,27,19,17,74,71,27,19,19,75,27,19,17,74,98,154,96,150,50,148,16,10,16,16,18,10,12,16,6,6,18,10,16,16,16,12,16,10,28,105,104,105,6,33,25,25,26,27,25,29,24,28,37,32,37,255,93,6,38,42,32,2,12,8,12,16,12,10,8,4,6,16,6,10,348
758.0,64,Wonka Company,male,99,854.5512626262625,451.4419191919192,1.1727272727272728,2.24,216.9888,74,44,7,11,10,45,12,5,20,44,44,7,11,10,45,12,5,20,44,74,84,40,84,30,84,4,4,4,8,2,6,6,12,4,4,2,6,4,8,4,6,12,4,28,105,65,0,0,18,16,17,18,17,17,19,13,10,19,17,17,156,42,8,28,14,0,0,6,0,2,6,2,4,8,4,4,8,0,6,198
759.0,27,Wonka Company,male,55,901.094818181818,468.6918181818182,1.218,2.0,208.39777777777775,46,13,10,6,7,29,7,6,10,22,13,10,6,7,29,7,6,10,22,40,46,24,52,12,46,2,2,4,0,2,4,2,2,0,0,2,4,2,0,4,2,2,2,28,82,0,0,0,9,8,9,9,8,9,10,8,10,13,9,8,79,31,6,12,0,0,0,4,0,2,0,4,0,2,0,0,4,2,0,110
760.0,44,Wonka Company,male,126,887.3515079365079,450.4531746031746,1.170396825396825,2.590909090909091,188.83613636363637,82,50,24,22,15,57,14,16,12,42,50,24,22,15,57,14,16,12,42,76,114,62,90,44,118,14,4,6,4,14,26,14,4,2,2,14,26,14,4,6,14,4,4,28,105,104,15,0,26,24,16,18,18,16,18,18,19,27,26,26,180,72,6,32,48,2,0,8,10,8,4,8,4,8,4,6,14,4,10,252
761.0,31,Wonka Company,male,113,823.095,411.677168141593,1.0696460176991152,2.290322580645161,217.3525806451613,82,40,13,15,12,55,16,20,9,46,40,13,15,12,55,16,20,9,46,70,92,64,102,22,102,8,2,8,10,12,10,10,2,0,0,12,10,8,10,8,10,2,2,28,105,93,0,0,19,15,17,18,17,17,18,18,19,26,24,18,174,52,6,28,28,0,0,2,6,4,6,2,10,8,6,4,6,6,2,226
762.0,35,Wonka Company,female,44,906.4310227272726,481.5334090909091,1.250909090909091,2.4615384615384617,209.67384615384617,31,19,8,4,7,15,4,8,6,17,19,8,4,7,15,4,8,6,17,24,40,24,36,10,42,2,0,2,2,4,2,10,2,2,2,4,2,2,2,2,10,2,0,28,60,0,0,0,9,9,8,9,8,9,8,0,2,9,9,8,62,26,8,18,0,0,0,4,2,2,2,4,2,2,0,0,2,0,6,88
765.0,40,Wonka Company,female,138,907.796231884058,473.1808695652174,1.2292028985507246,2.5945945945945947,229.63216216216216,101,67,15,13,24,57,19,12,14,55,67,15,13,24,57,19,12,14,55,86,126,64,128,36,112,10,8,14,2,6,10,2,16,6,6,6,10,10,2,14,2,16,8,28,105,105,38,0,26,24,26,28,20,17,18,18,19,28,24,28,206,70,8,18,36,12,0,6,10,6,4,6,6,6,10,2,4,4,10,276
766.0,30,Wonka Company,male,200,860.5283000000001,435.014,1.13005,2.5454545454545454,198.8723636363636,145,78,23,30,32,91,25,17,18,86,78,23,30,32,91,25,17,18,86,114,172,114,148,76,176,8,8,18,10,10,26,10,6,14,14,10,26,8,10,18,10,6,8,28,105,104,104,59,35,34,34,35,35,34,34,26,28,35,35,35,289,111,6,32,36,24,12,8,2,10,6,12,12,18,6,12,4,6,14,400
767.0,25,Wonka Company,female,8,748.1775,280.10125,0.7275,3.1666666666666665,146.61833333333334,2,2,2,3,0,3,1,0,0,5,2,2,3,0,3,1,0,0,5,4,12,0,6,4,6,0,0,0,2,2,6,0,0,2,2,2,6,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,0,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,16
769.0,50,Wonka Company,female,53,907.129716981132,476.15849056603776,1.2369811320754718,3.1,207.722,43,19,9,7,6,21,5,6,10,23,19,9,7,6,21,5,6,10,23,36,50,20,44,22,40,2,2,2,2,2,2,6,2,0,0,2,2,2,2,2,6,2,2,28,78,0,0,0,9,8,9,9,9,8,9,9,10,9,9,8,78,28,4,16,0,0,0,2,0,2,6,0,2,0,2,2,4,0,0,106
770.0,51,Wonka Company,female,68,852.8639705882352,450.01882352941175,1.1683823529411763,2.294117647058824,232.8764705882353,51,25,9,6,8,25,8,12,7,36,25,9,6,8,25,8,12,7,36,48,50,38,40,22,74,10,4,2,4,4,2,6,2,0,0,4,2,10,4,2,6,2,4,28,105,3,0,0,12,9,8,9,9,8,9,9,10,18,17,18,99,37,10,24,0,0,0,0,0,2,2,2,2,0,2,6,6,6,6,136
773.0,56,Wonka Company,female,127,909.7570078740156,459.87149606299215,1.1947244094488187,2.3714285714285714,192.39857142857144,92,53,19,18,11,55,13,20,20,45,53,19,18,11,55,13,20,20,45,58,96,100,106,24,124,10,10,4,2,10,16,10,8,0,0,10,16,10,2,4,10,8,10,28,105,104,17,0,26,24,18,18,17,17,20,16,19,28,25,26,196,58,8,40,16,6,0,2,10,4,8,2,4,6,8,4,8,4,10,254
774.0,43,Wonka Company,male,15,983.9356666666666,448.2033333333333,1.164,1.75,210.595,11,7,4,0,1,6,2,0,1,9,7,4,0,1,6,2,0,1,9,4,18,8,18,4,8,0,2,0,0,4,0,0,0,2,2,4,0,0,0,0,0,0,2,28,2,0,0,0,2,0,0,0,0,0,0,0,2,9,9,8,23,7,6,2,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,30
775.0,27,Wonka Company,female,157,930.5821656050956,488.4694267515923,1.2690445859872612,2.574468085106383,220.8110638297873,110,75,11,18,21,65,17,26,23,58,75,11,18,21,65,17,26,23,58,82,136,96,130,46,138,16,8,10,4,8,10,20,16,2,2,8,10,16,4,10,20,16,8,28,105,104,77,0,26,25,26,27,26,25,28,25,27,27,25,27,236,78,12,20,28,34,0,8,12,10,2,10,10,6,4,8,4,12,8,314
776.0,48,Wonka Company,female,153,903.1564379084969,454.2983660130719,1.1801307189542485,2.613636363636364,213.52295454545452,109,64,19,24,18,66,21,20,18,56,64,19,24,18,66,21,20,18,56,78,146,82,130,48,128,10,8,14,4,10,14,12,10,6,6,10,14,10,4,14,12,10,8,28,105,104,69,0,26,25,26,26,27,25,27,26,19,27,26,26,227,79,10,28,36,14,0,6,8,4,6,16,2,12,6,8,8,2,10,306
780.0,40,Wonka Company,female,103,877.9340291262137,432.6650485436893,1.1236893203883496,2.357142857142857,231.155,75,35,18,13,14,44,17,9,9,47,35,18,13,14,44,17,9,9,47,54,94,58,86,34,86,12,2,6,2,12,6,8,4,4,4,12,6,12,2,6,8,4,2,28,105,73,0,0,19,16,16,18,17,17,19,17,14,18,18,17,154,52,6,28,22,0,0,6,4,4,2,4,2,6,6,4,6,6,6,206
781.0,30,Wonka Company,male,95,907.2776315789474,461.5268421052632,1.198842105263158,2.68,243.6524,70,30,8,13,17,48,9,12,10,43,30,8,13,17,48,9,12,10,43,58,88,44,88,22,80,12,6,6,8,4,2,4,6,2,2,4,2,12,8,6,4,6,6,28,105,57,0,0,18,16,17,18,18,16,15,9,10,19,16,18,143,47,4,30,16,0,0,10,0,2,6,8,8,2,0,4,6,2,2,190
785.0,24,Wonka Company,male,35,790.4314285714286,380.9757142857143,0.9894285714285715,2.5,207.435,21,14,4,7,2,13,2,4,3,21,14,4,7,2,13,2,4,3,21,20,26,24,28,10,32,0,2,2,0,6,2,6,4,6,6,6,2,0,0,2,6,4,2,28,42,0,0,0,9,9,8,9,7,0,0,0,2,9,8,9,54,16,10,18,0,0,0,4,2,4,6,2,0,0,0,2,0,6,2,70
786.0,29,Wonka Company,female,137,917.1386131386862,459.2307299270073,1.1931386861313868,2.2285714285714286,244.08914285714283,102,59,23,17,17,59,17,10,19,53,59,23,17,17,59,17,10,19,53,64,132,78,130,40,104,14,6,18,4,6,8,4,10,0,0,6,8,14,4,18,4,10,6,28,105,105,36,0,26,25,25,26,21,16,19,17,19,28,25,27,198,76,2,34,30,4,0,10,4,8,2,6,2,10,6,4,8,6,4,274
787.0,43,Wonka Company,female,101,864.0746534653465,434.4240594059406,1.1286138613861387,2.108108108108108,219.4940540540541,64,48,16,12,6,40,9,17,13,41,48,16,12,6,40,9,17,13,41,52,80,70,82,32,88,4,8,10,6,12,6,10,10,8,8,12,6,4,6,10,10,10,8,28,105,69,0,0,18,16,17,18,18,16,20,16,10,18,18,17,153,49,8,40,26,0,0,6,4,10,6,4,2,10,6,4,12,6,4,202
789.0,54,Wonka Company,female,171,871.7144152046784,453.9236842105263,1.1791812865497078,2.52,219.2598,121,73,22,23,21,76,18,26,18,65,73,22,23,21,76,18,26,18,65,104,128,110,150,52,140,10,2,6,10,20,12,16,16,8,8,20,12,10,10,6,16,16,2,28,105,104,104,1,28,25,25,26,27,25,28,25,28,36,33,36,254,88,10,28,30,32,0,6,8,8,2,8,8,10,2,12,8,14,14,342
791.0,50,Wonka Company,male,53,882.8733962264151,439.696037735849,1.1424528301886792,2.636363636363636,221.72272727272727,31,22,3,7,6,26,4,7,9,22,22,3,7,6,26,4,7,9,22,34,50,22,44,14,48,4,2,6,12,2,6,6,6,0,0,2,6,4,12,6,6,6,2,28,78,0,0,0,9,8,9,9,8,9,9,9,10,9,8,9,82,24,10,34,0,0,0,6,4,6,2,4,6,2,0,6,0,4,4,106
792.0,44,Wonka Company,male,54,863.5614814814815,444.5712962962963,1.1548148148148147,2.4705882352941178,217.5858823529412,37,23,10,9,5,22,9,7,6,17,23,10,9,5,22,9,7,6,17,34,42,32,38,22,48,2,2,6,4,2,4,8,6,0,0,2,4,2,4,6,8,6,2,28,80,0,0,0,10,7,9,9,9,8,9,9,10,11,8,9,83,25,10,24,0,0,0,0,8,0,2,2,2,2,4,6,0,8,0,108
793.0,29,Wonka Company,female,199,932.7652512562814,464.9758793969849,1.2077386934673366,2.363636363636364,215.6770909090909,144,82,22,27,25,74,27,27,26,88,82,22,27,25,74,27,27,26,88,98,204,96,152,58,188,16,12,10,14,14,14,14,10,6,6,14,14,16,14,10,14,10,12,28,105,105,104,56,35,32,34,37,33,34,32,26,29,36,32,38,299,99,6,20,34,32,18,18,6,14,16,4,4,6,8,8,8,10,8,398
794.0,31,Wonka Company,female,107,891.1701401869159,461.4543925233645,1.198785046728972,2.548387096774193,197.23806451612904,76,42,14,14,12,38,14,18,16,46,42,14,14,12,38,14,18,16,46,62,92,60,98,34,82,0,6,10,4,14,12,8,2,6,6,14,12,0,4,10,8,2,6,28,105,81,0,0,19,15,17,19,17,16,18,18,19,22,17,17,156,58,6,32,24,0,0,6,6,4,4,6,0,10,2,4,10,2,8,214
795.0,52,Wonka Company,male,46,795.8059782608696,404.24739130434784,1.05,2.7142857142857144,220.88857142857145,39,18,9,8,6,20,3,4,2,22,18,9,8,6,20,3,4,2,22,36,34,22,40,8,44,4,0,0,4,0,2,2,0,2,2,0,2,4,4,0,2,0,0,28,64,0,0,0,9,8,9,9,8,9,9,3,2,9,8,9,70,22,6,8,0,0,0,0,0,2,2,0,0,4,0,0,2,2,2,92
797.0,22,Wonka Company,male,99,820.1981313131314,415.5861616161616,1.0797979797979798,2.466666666666667,200.5233333333333,69,37,10,13,7,50,8,16,13,44,37,10,13,7,50,8,16,13,44,64,76,58,78,22,98,2,8,10,12,6,10,8,0,4,4,6,10,2,12,10,8,0,8,28,105,65,0,0,18,16,17,18,18,16,18,14,10,18,17,18,142,56,6,34,20,0,0,8,6,6,6,0,4,8,2,6,8,4,2,198
798.0,64,Wonka Company,male,191,872.618167539267,432.2776963350786,1.1231413612565446,2.732142857142857,230.70589285714289,135,72,34,19,24,80,28,23,20,82,72,34,19,24,80,28,23,20,82,106,188,88,166,66,150,18,8,18,14,16,12,14,10,2,2,16,12,18,14,18,14,10,8,28,105,105,103,41,35,32,35,35,33,25,28,25,28,36,34,36,281,101,8,30,24,34,16,14,6,12,12,10,2,8,2,16,8,12,10,382
799.0,56,Wonka Company,female,131,890.6885114503816,461.61893129770993,1.1993129770992368,2.95,205.79,91,50,13,21,14,52,19,24,20,49,50,13,21,14,52,19,24,20,49,76,106,80,120,38,104,8,2,14,2,2,18,12,12,10,10,2,18,8,2,14,12,12,2,28,105,104,25,0,27,24,25,18,18,16,18,18,19,28,25,26,195,67,8,38,28,6,0,6,10,6,6,6,10,6,4,4,12,4,6,262
800.0,42,Wonka Company,female,59,892.3902542372881,462.8130508474577,1.2023728813559322,2.631578947368421,235.60894736842104,40,27,4,7,10,24,8,4,7,27,27,4,7,10,24,8,4,7,27,32,54,32,62,20,36,4,4,8,2,6,2,4,4,4,4,6,2,4,2,8,4,4,4,28,90,0,0,0,9,8,9,9,8,9,10,8,10,18,12,8,87,31,10,28,0,0,0,2,2,2,2,4,2,4,4,2,6,4,4,118
801.0,63,Wonka Company,male,14,906.0267857142856,487.0607142857143,1.265,2.142857142857143,185.5642857142857,7,10,3,1,2,3,0,4,0,5,10,3,1,2,3,0,4,0,5,8,8,12,18,2,8,0,0,0,2,2,2,4,0,4,4,2,2,0,2,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,9,22,6,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,28
803.0,40,Wonka Company,female,53,873.2693396226415,467.1705660377359,1.2139622641509435,2.8,213.284,43,31,4,9,5,27,6,8,6,10,31,4,9,5,27,6,8,6,10,32,38,36,56,12,38,2,0,2,2,2,2,4,0,6,6,2,2,2,2,2,4,0,0,28,78,0,0,0,9,9,8,9,9,8,10,8,10,9,9,8,86,20,0,20,0,0,0,2,2,0,4,0,4,2,0,6,0,0,0,106
806.0,52,Wonka Company,female,27,909.737777777778,476.0266666666666,1.2362962962962964,3.25,219.40875,19,14,2,5,4,10,3,5,0,11,14,2,5,4,10,3,5,0,11,14,20,20,22,6,26,4,2,2,2,0,2,2,0,2,2,0,2,4,2,2,2,0,2,28,26,0,0,0,9,8,9,0,0,0,0,0,2,9,8,9,42,12,10,6,0,0,0,2,2,2,0,0,0,0,0,0,2,2,6,54
807.0,23,Wonka Company,male,4,743.09,317.935,0.8275,3.0,60.39,3,0,1,2,0,2,0,1,0,2,0,1,2,0,2,0,1,0,2,0,2,6,2,2,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8
808.0,27,Wonka Company,female,178,893.5868820224719,451.4646629213484,1.172865168539326,2.760869565217391,218.7984782608696,132,82,24,17,15,74,26,27,20,71,82,24,17,15,74,26,27,20,71,92,160,104,162,60,134,8,10,14,6,10,10,10,12,12,12,10,10,8,6,14,10,12,10,28,105,104,105,14,35,29,27,26,27,25,28,25,29,35,33,37,270,86,2,34,24,30,2,4,6,4,8,8,12,10,10,10,10,4,6,356
809.0,22,Wonka Company,female,157,883.4044904458599,473.5923566878981,1.230127388535032,2.607843137254902,206.23882352941175,106,60,17,14,27,67,12,22,22,73,60,17,14,27,67,12,22,22,73,102,118,94,122,42,150,18,14,6,10,4,14,20,12,4,4,4,14,18,10,6,20,12,14,28,105,104,77,0,27,25,25,27,26,25,28,25,27,28,24,27,224,90,6,40,36,20,0,8,6,2,10,10,4,8,12,12,10,6,14,314
810.0,58,Wonka Company,female,125,924.23372,463.98664,1.20528,2.6666666666666665,206.5825,89,51,20,21,17,48,15,13,14,51,51,20,21,17,48,15,13,14,51,54,122,74,124,32,94,6,2,8,4,14,14,12,8,4,4,14,14,6,4,8,12,8,2,28,105,104,13,0,27,21,16,18,18,16,18,18,19,27,26,26,180,70,12,32,26,2,0,4,8,6,2,6,4,2,8,6,6,6,14,250
811.0,59,Wonka Company,female,24,1010.6435416666668,531.9566666666667,1.382083333333333,3.0,226.555,18,9,1,1,7,11,0,5,4,10,9,1,1,7,11,0,5,4,10,6,22,20,14,12,22,2,0,0,2,0,0,4,2,2,2,0,0,2,2,0,4,2,0,28,20,0,0,0,9,8,3,0,0,0,0,0,2,9,8,9,37,11,6,6,0,0,0,4,2,0,0,0,0,0,0,0,0,2,4,48
