userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
587.0,34,Monsters CYA,male,191,878.5110994764398,477.2229842931937,1.239371727748691,2.596774193548387,231.89403225806453,129,24,27,191,21,24,26,25,24,20,24,27,191,21,24,26,25,24,20,108,142,132,156,52,174,8,14,16,20,14,0,20,18,14,14,14,0,8,20,16,20,18,14,28,105,104,105,40,35,32,35,35,33,25,27,26,28,37,33,36,288,94,6,40,34,26,18,10,14,10,10,8,4,6,8,14,16,10,14,382
589.0,46,Monsters CYA,none,45,805.5123333333333,441.5982222222222,1.1473333333333333,2.0,235.6735294117647,28,5,3,45,6,6,9,3,4,9,5,3,45,6,6,9,3,4,9,28,26,36,46,0,44,6,10,6,2,2,0,0,4,4,4,2,0,6,2,6,0,4,10,28,62,0,0,0,9,8,9,9,9,8,9,1,2,9,9,8,63,27,12,22,0,0,0,4,2,2,2,6,0,6,0,2,2,4,4,90
590.0,22,Monsters CYA,female,9,801.5488888888889,425.0211111111111,1.1044444444444443,1.0,221.97333333333336,6,0,1,9,1,1,1,1,2,2,0,1,9,1,1,1,1,2,2,4,8,6,4,4,10,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,0,15,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,18
591.0,65,Monsters CYA,female,56,852.0282142857143,465.5094642857143,1.2089285714285716,2.125,233.944375,40,10,8,56,5,9,8,6,4,6,10,8,56,5,9,8,6,4,6,46,38,28,60,14,38,2,4,2,8,4,0,2,6,4,4,4,0,2,8,2,2,6,4,28,84,0,0,0,9,9,8,9,9,8,10,8,10,15,8,9,83,29,10,22,0,0,0,6,2,0,2,4,0,4,2,4,4,2,2,112
592.0,38,Monsters CYA,none,11,668.2790909090909,459.5172727272727,1.1927272727272726,2.0,313.02,10,0,1,11,3,3,0,2,1,1,0,1,11,3,3,0,2,1,1,16,2,4,4,0,18,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22
593.0,38,Monsters CYA,male,35,934.2109999999999,472.35085714285714,1.2274285714285715,1.8,232.257,25,5,2,35,4,3,4,4,6,7,5,2,35,4,3,4,4,6,7,14,40,16,26,12,32,0,0,2,0,0,0,4,8,6,6,0,0,0,0,2,4,8,0,28,42,0,0,0,10,8,8,9,7,0,0,0,2,9,9,8,52,18,12,8,0,0,0,0,0,2,2,4,0,0,0,2,4,4,2,70
594.0,30,Monsters CYA,male,46,992.0896739130435,489.7002173913043,1.271086956521739,2.533333333333333,223.46,31,3,4,46,5,7,7,11,2,7,3,4,46,5,7,7,11,2,7,14,52,26,32,16,44,4,4,4,6,0,0,10,2,0,0,0,0,4,6,4,10,2,4,28,64,0,0,0,10,8,8,9,8,9,9,3,2,9,8,9,74,18,12,18,0,0,0,6,2,2,2,2,4,0,0,0,8,2,2,92
596.0,55,Monsters CYA,female,72,926.3111805555556,492.82138888888886,1.2797222222222222,2.3076923076923075,245.6096153846154,46,9,10,72,8,11,14,8,10,2,9,10,72,8,11,14,8,10,2,44,70,30,62,12,70,6,2,10,2,6,0,8,8,10,10,6,0,6,2,10,8,8,2,28,105,11,0,0,19,10,8,9,8,9,9,9,10,18,17,18,112,32,12,34,6,0,0,8,8,2,4,2,2,0,2,4,8,8,4,144
597.0,36,Monsters CYA,male,20,747.3315,409.04650000000004,1.0630000000000002,2.7777777777777777,222.01666666666668,11,4,1,20,1,7,2,0,3,2,4,1,20,1,7,2,0,3,2,16,8,16,18,4,18,0,2,0,8,0,0,0,2,6,6,0,0,0,8,0,0,2,2,28,12,0,0,0,9,3,0,0,0,0,0,0,2,9,9,8,31,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,40
598.0,57,Monsters CYA,female,28,921.2567857142857,491.77642857142854,1.2774999999999999,2.8,244.641,18,2,4,28,0,2,4,5,8,3,2,4,28,0,2,4,5,8,3,12,26,18,36,6,14,0,0,4,2,2,0,4,6,2,2,2,0,0,2,4,4,6,0,28,28,0,0,0,10,8,8,2,0,0,0,0,2,9,9,8,39,17,8,12,0,0,0,0,6,4,2,0,0,0,0,0,0,6,2,56
599.0,47,Monsters CYA,male,184,894.3460054347827,477.39092391304354,1.2399456521739132,2.466666666666667,234.77916666666667,124,24,22,184,19,24,21,25,27,22,24,22,184,19,24,21,25,27,22,104,150,114,162,52,154,6,16,20,12,22,0,14,16,14,14,22,0,6,12,20,14,16,16,28,105,104,105,26,34,34,34,28,25,26,28,25,28,36,33,37,281,87,10,32,26,42,10,14,6,12,10,12,4,12,2,12,12,16,8,368
600.0,38,Monsters CYA,none,51,937.054411764706,450.7878431372549,1.1713725490196079,2.2941176470588234,236.68058823529412,34,8,8,51,4,6,4,4,10,7,8,8,51,4,6,4,4,10,7,20,58,24,46,24,32,2,4,4,6,2,0,0,6,10,10,2,0,2,6,4,0,6,4,28,74,0,0,0,10,7,9,9,9,8,9,9,6,9,8,9,80,22,8,26,0,0,0,0,2,4,4,2,4,6,2,2,4,0,4,102
601.0,32,Monsters CYA,male,194,881.0953092783504,455.42479381443303,1.1830927835051546,2.388059701492537,233.79731343283584,127,25,23,194,23,23,29,18,22,31,25,23,194,23,23,29,18,22,31,100,166,122,172,50,166,16,22,18,14,10,0,14,20,20,20,10,0,16,14,18,14,20,22,28,105,104,104,47,37,31,36,35,34,29,28,25,29,34,34,36,295,93,10,34,36,36,18,18,10,10,14,10,10,6,12,8,6,16,14,388
602.0,50,Monsters CYA,female,31,901.4793548387097,441.70193548387095,1.1470967741935485,2.875,262.48,23,0,5,31,6,4,5,3,4,4,0,5,31,6,4,5,3,4,4,10,32,20,26,10,26,2,2,4,0,4,0,0,4,0,0,4,0,2,0,4,0,4,2,28,34,0,0,0,9,8,9,8,0,0,0,0,2,9,9,8,44,18,12,4,0,0,0,0,2,2,0,0,0,0,0,2,2,8,0,62
603.0,42,Monsters CYA,none,169,902.3243195266272,498.12917159763316,1.2936094674556213,2.5641025641025643,227.8048717948718,130,20,17,169,25,21,27,23,22,14,20,17,169,25,21,27,23,22,14,102,132,104,148,40,150,8,12,10,8,6,0,14,10,10,10,6,0,8,8,10,14,10,12,28,105,104,101,0,27,24,26,27,26,25,28,25,28,37,33,32,259,79,2,22,26,28,0,8,10,4,2,4,6,12,8,4,4,6,10,338
604.0,53,Monsters CYA,none,75,895.3230666666666,478.42706666666663,1.2429333333333332,2.586206896551724,240.9896551724138,46,11,6,75,11,10,9,7,12,9,11,6,75,11,10,9,7,12,9,42,66,42,54,26,70,12,4,2,8,0,0,8,14,10,10,0,0,12,8,2,8,14,4,28,105,17,0,0,18,16,9,9,9,8,9,9,10,18,18,17,112,38,10,40,8,0,0,10,2,2,4,2,4,6,0,4,12,4,8,150
605.0,36,Monsters CYA,male,142,905.8910915492958,468.4457042253521,1.2167605633802816,2.4285714285714284,251.5585714285714,107,20,27,142,17,14,18,13,20,13,20,27,142,17,14,18,13,20,13,78,126,80,136,42,106,10,6,16,8,6,0,8,10,6,6,6,0,10,8,16,8,10,6,28,105,104,47,0,28,23,26,26,27,20,19,17,19,26,26,27,208,76,6,28,24,12,0,8,4,4,6,6,6,8,2,4,4,8,10,284
606.0,54,Monsters CYA,male,120,898.7482916666667,470.1625,1.2212500000000002,2.4411764705882355,236.37205882352941,86,16,14,120,12,17,13,15,18,15,16,14,120,12,17,13,15,18,15,72,108,60,110,46,84,8,10,8,6,8,0,6,12,10,10,8,0,8,6,8,6,12,10,28,105,104,3,0,21,16,17,18,18,16,19,17,19,26,26,27,181,59,4,28,34,2,0,6,4,8,8,8,4,2,6,8,4,2,8,240
607.0,65,Monsters CYA,female,182,876.5122252747253,453.4524175824176,1.1777472527472528,2.309090909090909,240.11563636363638,127,20,17,182,24,37,21,19,22,22,20,17,182,24,37,21,19,22,22,102,170,92,152,60,152,20,10,10,24,4,0,14,12,16,16,4,0,20,24,10,14,12,10,28,105,105,103,23,36,32,31,27,26,25,28,25,28,36,34,36,268,96,10,34,32,30,4,10,6,6,18,8,4,4,12,14,10,8,10,364
608.0,61,Monsters CYA,none,118,874.873686440678,466.98288135593225,1.2127966101694914,2.861111111111111,237.37611111111107,82,18,15,118,12,20,16,13,12,12,18,15,118,12,20,16,13,12,12,74,90,72,104,24,108,10,10,10,12,8,0,6,4,12,12,8,0,10,12,10,6,4,10,28,105,103,0,0,19,16,16,18,17,17,20,16,19,28,25,25,174,62,10,34,28,0,0,6,6,4,0,10,8,4,4,4,10,8,8,236
609.0,57,Monsters CYA,female,22,833.2259090909091,479.9281818181818,1.2468181818181818,2.1666666666666665,226.62,16,2,0,22,0,6,1,4,7,2,2,0,22,0,6,1,4,7,2,14,12,18,16,2,26,0,2,0,4,0,0,0,4,2,2,0,0,0,4,0,0,4,2,28,16,0,0,0,10,6,0,0,0,0,0,0,2,9,9,8,36,8,6,6,0,0,0,6,0,0,0,0,0,0,0,0,4,0,2,44
610.0,29,Monsters CYA,none,59,915.1375423728813,483.885593220339,1.2569491525423728,2.75,226.988125,43,10,6,59,7,5,9,7,6,9,10,6,59,7,5,9,7,6,9,40,56,22,54,18,46,2,4,6,0,4,0,8,4,4,4,4,0,2,0,6,8,4,4,28,90,0,0,0,9,9,8,9,8,9,9,9,10,18,11,9,86,32,6,26,0,0,0,2,0,2,2,6,2,2,4,2,6,2,2,118
611.0,47,Monsters CYA,female,156,903.7653846153846,476.6955128205128,1.2377564102564103,2.5849056603773586,248.09490566037735,103,15,24,156,26,20,21,21,14,15,15,24,156,26,20,21,21,14,15,86,132,94,120,42,150,30,8,10,12,16,0,16,4,10,10,16,0,30,12,10,16,4,8,28,105,104,75,0,26,25,26,28,25,25,27,26,25,27,25,27,230,82,18,30,32,26,0,10,14,10,10,4,8,6,4,8,8,10,14,312
612.0,57,Monsters CYA,female,175,872.4812571428572,456.11960000000005,1.1849142857142856,2.5,226.45660714285714,119,27,22,175,13,24,22,18,23,26,27,22,175,13,24,22,18,23,26,88,130,132,142,46,162,14,24,8,18,8,0,10,16,14,14,8,0,14,18,8,10,16,24,28,105,104,104,9,37,22,27,26,27,25,27,26,28,37,33,35,268,82,12,30,34,34,2,16,2,6,6,6,8,12,8,12,14,12,10,350
613.0,53,Monsters CYA,male,115,929.1270434782609,490.24582608695647,1.273304347826087,2.6285714285714286,236.05685714285713,80,18,13,115,11,14,21,13,15,10,18,13,115,11,14,21,13,15,10,46,102,82,96,30,104,8,6,6,6,10,0,6,10,18,18,10,0,8,6,6,6,10,6,28,105,97,0,0,18,17,16,19,17,16,18,18,19,28,24,20,175,55,8,30,32,0,0,6,4,0,2,8,10,8,8,12,2,4,6,230
614.0,41,Monsters CYA,female,71,905.7493661971831,482.1583098591549,1.252394366197183,2.7,227.458,51,11,6,71,8,9,12,8,8,9,11,6,71,8,9,12,8,8,9,38,62,42,56,14,72,4,6,6,6,4,0,8,2,4,4,4,0,4,6,6,8,2,6,28,105,9,0,0,17,10,8,9,8,9,9,9,10,19,17,17,104,38,4,34,2,0,0,8,4,4,2,2,4,2,0,2,8,2,2,142
615.0,64,Monsters CYA,male,124,864.233870967742,442.86129032258066,1.1502419354838709,2.5555555555555554,247.52666666666667,97,11,17,124,12,17,22,13,12,20,11,17,124,12,17,22,13,12,20,60,100,88,98,38,112,6,6,10,4,8,0,6,12,2,2,8,0,6,4,10,6,12,6,28,105,104,11,0,27,18,17,18,17,17,19,17,19,27,26,26,181,67,0,20,28,6,0,12,8,2,0,4,2,6,2,4,2,4,8,248
616.0,40,Monsters CYA,female,162,911.5798148148148,484.15104938271605,1.2572222222222222,2.6739130434782608,236.56521739130434,116,23,18,162,23,24,24,21,13,16,23,18,162,23,24,24,21,13,16,108,146,70,138,62,124,10,8,16,16,8,0,18,6,10,10,8,0,10,16,16,18,6,8,28,105,105,86,0,26,24,26,27,26,25,28,25,28,35,26,28,248,76,10,34,24,24,0,10,4,8,10,8,4,8,6,4,14,8,8,324
617.0,57,Monsters CYA,male,131,915.8947709923664,491.3726717557252,1.2761832061068703,2.4473684210526314,235.9042105263158,93,22,16,131,20,12,14,18,12,17,22,16,131,20,12,14,18,12,17,62,108,92,126,34,102,10,8,8,8,10,0,8,8,16,16,10,0,10,8,8,8,8,8,28,105,104,25,0,27,24,25,18,18,16,18,18,19,28,25,26,195,67,8,36,28,4,0,10,4,8,8,6,4,4,6,2,6,4,14,262
618.0,58,Monsters CYA,female,96,898.9927604166666,464.5858333333333,1.2065625,2.263157894736842,246.11999999999998,77,12,10,96,10,20,16,9,12,7,12,10,96,10,20,16,9,12,7,44,86,62,92,34,66,2,2,10,8,2,0,6,4,4,4,2,0,2,8,10,6,4,2,28,105,59,0,0,18,17,16,19,17,16,17,9,10,19,16,18,143,49,10,14,14,0,0,0,0,4,2,2,4,10,0,2,0,8,6,192
619.0,45,Monsters CYA,male,145,884.3511034482759,465.4015862068965,1.2087586206896552,2.3333333333333335,245.42377777777776,100,20,21,145,19,23,17,14,18,13,20,21,145,19,23,17,14,18,13,92,126,72,124,48,118,8,4,14,14,18,0,10,10,12,12,18,0,8,14,14,10,10,4,28,105,104,53,0,27,24,26,27,26,25,19,18,19,27,26,26,221,69,8,32,40,10,0,4,6,10,12,8,6,10,2,2,8,10,12,290
620.0,25,Monsters CYA,none,44,861.4526136363637,426.44250000000005,1.1075,1.9090909090909092,216.4909090909091,33,2,8,44,5,5,5,6,4,9,2,8,44,5,5,5,6,4,9,24,40,24,26,16,46,2,6,2,0,6,0,4,2,0,0,6,0,2,0,2,4,2,6,28,60,0,0,0,9,9,8,9,9,8,8,0,2,9,8,9,69,19,8,14,0,0,0,4,0,2,4,0,2,2,0,2,4,2,0,88
621.0,55,Monsters CYA,male,92,875.0447826086956,466.92456521739126,1.2127173913043479,2.05,236.04250000000002,72,7,14,92,10,13,12,11,17,8,7,14,92,10,13,12,11,17,8,62,86,36,88,30,66,2,4,2,10,4,0,2,10,6,6,4,0,2,10,2,2,10,4,28,105,51,0,0,19,15,17,18,18,16,9,9,10,19,17,17,144,40,12,22,6,0,0,4,2,2,4,2,0,2,0,2,14,6,2,184
622.0,38,Monsters CYA,male,131,936.2891221374045,478.96488549618323,1.2436641221374045,2.6052631578947367,233.55684210526314,93,17,17,131,16,16,18,21,8,18,17,17,131,16,16,18,21,8,18,66,128,68,96,42,124,10,8,6,6,14,0,12,10,10,10,14,0,10,6,6,12,10,8,28,105,104,25,0,26,25,25,19,17,16,18,18,19,26,26,27,185,77,8,28,38,2,0,8,0,4,4,6,6,10,2,6,12,10,8,262
623.0,61,Monsters CYA,none,132,906.0389393939394,455.482196969697,1.1832575757575758,2.5106382978723403,249.39425531914895,85,19,24,132,17,13,13,11,18,17,19,24,132,17,13,13,11,18,17,58,126,80,134,36,94,14,10,10,12,24,0,2,14,8,8,24,0,14,12,10,2,14,10,28,105,104,27,0,27,23,27,19,18,16,19,17,19,27,26,26,197,67,8,34,40,12,0,10,8,12,8,0,6,2,8,8,6,14,12,264
624.0,44,Monsters CYA,female,13,788.7692307692307,345.78615384615387,0.8992307692307692,2.2,231.28400000000002,8,1,2,13,0,2,2,0,2,4,1,2,13,0,2,2,0,2,4,6,12,8,16,4,6,0,2,0,2,2,0,0,4,0,0,2,0,0,2,0,0,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,7,19,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,26
625.0,61,Monsters CYA,female,190,880.0277105263159,464.88273684210526,1.2073157894736841,2.4791666666666665,231.25395833333334,142,24,28,190,26,24,17,26,18,27,24,28,190,26,24,17,26,18,27,120,168,92,162,64,154,18,20,8,14,10,0,8,6,12,12,10,0,18,14,8,8,6,20,28,105,104,105,38,34,34,34,35,30,26,27,26,28,35,34,37,280,100,4,30,28,24,10,10,10,10,8,8,4,4,6,8,6,6,16,380
626.0,22,Monsters CYA,female,59,830.3042372881356,413.6676271186441,1.074406779661017,2.5,244.05,39,2,9,59,7,12,10,4,7,8,2,9,59,7,12,10,4,7,8,30,50,38,42,22,54,4,6,6,6,6,0,2,8,2,2,6,0,4,6,6,2,8,6,28,90,0,0,0,9,8,9,9,9,8,9,9,10,18,12,8,83,35,10,30,0,0,0,6,4,2,0,0,2,2,2,6,6,6,4,118
627.0,47,Monsters CYA,male,69,871.3534782608696,468.81898550724634,1.2176811594202899,2.217391304347826,255.16000000000003,46,4,9,69,13,6,12,7,9,9,4,9,69,13,6,12,7,9,9,44,66,28,68,20,50,12,6,6,2,6,0,4,10,0,0,6,0,12,2,6,4,10,6,28,105,5,0,0,14,9,8,9,8,9,9,9,10,19,17,17,104,34,10,36,0,0,0,0,2,4,4,2,2,0,8,6,8,2,8,138
628.0,53,Monsters CYA,male,6,908.9233333333333,541.855,1.4066666666666665,3.0,206.805,4,0,1,6,1,0,2,1,1,0,0,1,6,1,0,2,1,1,0,4,4,4,6,0,6,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,12
629.0,26,Monsters CYA,none,88,851.5395454545454,499.1915909090909,1.2956818181818182,2.5833333333333335,252.46375,64,11,13,88,16,15,11,15,3,4,11,13,88,16,15,11,15,3,4,78,46,52,78,30,68,10,0,6,8,8,0,6,2,8,8,8,0,10,8,6,6,2,0,28,105,43,0,0,19,15,17,19,16,9,9,9,10,18,18,17,135,41,8,26,14,0,0,6,6,2,10,6,2,0,2,2,4,6,2,176
630.0,47,Monsters CYA,female,112,834.2461607142858,438.8750892857143,1.14,2.7037037037037037,211.4814814814815,85,13,16,112,11,15,12,13,11,21,13,16,112,11,15,12,13,11,21,76,82,66,120,22,82,4,14,2,6,8,0,8,6,6,6,8,0,4,6,2,8,6,14,28,105,91,0,0,18,17,16,19,17,16,18,18,19,28,21,17,164,60,8,18,28,0,0,2,4,6,6,0,2,6,2,6,12,8,0,224
631.0,43,Monsters CYA,none,90,881.1096111111111,428.3037777777777,1.1125555555555555,2.4,236.57319999999999,65,4,17,90,12,11,13,7,13,13,4,17,90,12,11,13,7,13,13,30,90,60,60,30,90,8,8,8,6,8,0,8,2,2,2,8,0,8,6,8,8,2,8,28,105,47,0,0,18,17,16,18,18,12,10,8,10,19,16,18,143,37,10,28,12,0,0,6,6,6,4,6,2,2,0,4,2,2,10,180
632.0,59,Monsters CYA,none,180,888.3533611111112,458.4408888888889,1.1907777777777777,2.425531914893617,238.23957446808512,133,24,29,180,24,19,20,19,19,26,24,29,180,24,19,20,19,19,26,100,164,96,142,64,154,16,14,12,10,16,0,8,4,14,14,16,0,16,10,12,8,4,14,28,105,105,103,19,35,32,28,27,26,25,28,25,28,37,32,37,271,89,10,22,24,30,8,10,6,10,6,8,8,4,6,6,10,10,10,360
633.0,44,Monsters CYA,female,176,891.0287215909091,501.21494318181817,1.301534090909091,2.2549019607843137,243.4621568627451,125,22,17,176,29,22,19,29,20,18,22,17,176,29,22,19,29,20,18,108,120,124,170,30,152,20,8,12,16,10,0,14,8,14,14,10,0,20,16,12,14,8,8,28,105,104,105,10,35,27,25,26,26,26,29,24,28,37,32,37,274,78,2,42,26,32,0,12,12,10,4,2,10,2,10,6,12,14,8,352
634.0,33,Monsters CYA,male,193,892.4011658031087,480.14093264248703,1.2469948186528497,2.510204081632653,237.69285714285715,144,24,27,193,24,25,28,22,27,16,24,27,193,24,25,28,22,27,16,120,154,112,178,34,174,12,6,12,6,18,0,16,10,18,18,18,0,12,6,12,16,10,6,28,105,105,104,44,33,34,34,35,35,27,27,26,28,36,33,38,296,90,4,28,22,24,20,14,8,8,10,12,6,6,8,6,8,4,8,386
635.0,48,Monsters CYA,female,105,914.6538095238095,497.08695238095237,1.2909523809523809,2.129032258064516,242.9432258064516,74,13,13,105,19,10,13,14,13,10,13,13,105,19,10,13,14,13,10,56,86,68,102,18,90,14,6,8,8,2,0,10,6,8,8,2,0,14,8,8,10,6,6,28,105,77,0,0,18,16,17,18,17,17,19,17,18,18,17,18,160,50,8,28,26,0,0,2,4,8,6,4,8,10,6,2,8,2,2,210
636.0,44,Monsters CYA,none,119,903.8341596638655,517.1770588235294,1.3427731092436974,2.6,243.23771428571428,84,14,9,119,11,15,24,23,13,10,14,9,119,11,15,24,23,13,10,90,86,62,122,20,96,6,6,12,14,10,0,8,8,6,6,10,0,6,14,12,8,8,6,28,105,104,1,0,20,16,16,18,18,16,18,18,19,27,25,27,172,66,2,24,44,0,0,6,8,4,2,2,8,2,6,8,8,6,10,238
637.0,28,Monsters CYA,male,5,951.052,456.62399999999997,1.186,3.5,214.70000000000002,3,0,0,5,0,1,1,1,1,1,0,0,5,0,1,1,1,1,1,0,6,4,4,2,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
638.0,63,Monsters CYA,none,154,836.8148376623377,460.6521428571428,1.1964935064935065,2.4324324324324325,225.09054054054056,117,14,16,154,19,22,23,18,20,22,14,16,154,19,22,23,18,20,22,116,118,74,136,40,132,10,18,6,10,10,0,6,6,8,8,10,0,10,10,6,6,6,18,28,105,104,71,0,27,25,25,27,25,26,27,26,21,27,26,26,236,72,4,32,20,18,0,6,10,10,4,4,8,12,4,0,6,0,10,308
639.0,43,Monsters CYA,female,74,851.5121621621622,450.38945945945943,1.1698648648648649,2.0,257.251875,58,9,9,74,10,13,12,5,8,8,9,9,74,10,13,12,5,8,8,40,54,54,70,16,62,4,0,4,4,6,0,2,8,4,4,6,0,4,4,4,2,8,0,28,105,15,0,0,17,16,8,9,9,8,9,9,10,19,16,18,113,35,4,28,0,0,0,2,2,4,0,4,2,0,4,2,4,0,8,148
640.0,26,Monsters CYA,none,162,916.7363271604938,493.47604938271604,1.2816666666666667,2.6363636363636362,236.43022727272728,118,18,19,162,26,15,19,23,24,18,18,19,162,26,15,19,23,24,18,78,140,106,124,54,146,12,16,10,10,10,0,8,16,6,6,10,0,12,10,10,8,16,16,28,105,104,87,0,26,25,26,27,26,25,28,25,28,37,24,27,250,74,12,36,22,18,0,8,4,8,8,10,0,8,6,10,8,10,8,324
641.0,26,Monsters CYA,female,185,894.982972972973,471.85924324324327,1.225189189189189,2.543859649122807,238.3680701754386,128,12,31,185,30,21,16,31,21,23,12,31,185,30,21,16,31,21,23,106,164,100,154,44,172,18,16,12,14,18,0,16,16,4,4,18,0,18,14,12,16,16,16,28,105,104,105,28,35,33,34,29,27,25,26,27,28,36,33,37,276,94,12,26,30,36,10,12,12,6,8,4,8,10,10,16,16,2,10,370
642.0,55,Monsters CYA,male,182,883.5861263736263,451.59917582417586,1.1733516483516482,2.16,218.9066,132,27,14,182,17,24,18,21,23,38,27,14,182,17,24,18,21,23,38,86,160,118,156,56,152,14,22,6,12,8,0,16,8,14,14,8,0,14,12,6,16,8,22,28,105,104,104,23,37,31,32,27,26,25,28,25,28,37,33,35,278,86,4,34,38,24,0,10,4,10,8,10,8,14,6,6,4,10,10,364
643.0,50,Monsters CYA,male,70,942.9780714285714,510.9512857142857,1.327,2.5357142857142856,240.98642857142858,42,11,3,70,11,9,9,11,8,8,11,3,70,11,9,9,11,8,8,36,62,42,74,14,52,10,2,12,10,0,0,16,0,6,6,0,0,10,10,12,16,0,2,28,105,7,0,0,16,9,8,9,9,8,9,9,10,18,17,18,104,36,4,46,6,0,0,12,2,0,6,0,4,6,4,4,8,2,8,140
644.0,49,Monsters CYA,female,3,1224.8316666666667,541.6,1.4066666666666665,3.0,165.99,2,1,0,3,0,0,0,1,0,1,1,0,3,0,0,0,1,0,1,0,6,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
645.0,64,Monsters CYA,none,153,818.6151307189543,409.92117647058825,1.065359477124183,2.6222222222222222,237.39533333333333,108,19,21,153,10,20,26,5,20,32,19,21,153,10,20,26,5,20,32,102,136,68,154,46,106,8,16,18,10,10,0,4,8,16,16,10,0,8,10,18,4,8,16,28,105,104,69,0,27,23,27,26,26,26,27,26,19,28,25,26,219,87,8,28,36,18,0,10,6,12,10,4,4,8,4,6,6,8,12,306
646.0,33,Monsters CYA,none,192,889.4763802083334,468.6853125,1.2174479166666667,2.3225806451612905,243.81306451612903,130,28,23,192,20,26,24,21,26,24,28,23,192,20,26,24,21,26,24,114,170,100,164,56,164,16,14,20,8,16,0,12,22,16,16,16,0,16,8,20,12,22,14,28,105,104,105,42,35,33,34,35,35,25,27,26,28,36,33,37,290,94,8,42,24,36,14,4,14,12,8,14,8,8,8,10,16,12,10,384
648.0,31,Wonka Company,female,101,918.1700495049505,465.15346534653463,1.208118811881188,2.4642857142857144,204.8685714285714,73,41,13,15,14,37,11,15,11,45,41,13,15,14,37,11,15,11,45,54,94,54,98,24,80,8,4,2,2,14,8,12,2,4,4,14,8,8,2,2,12,2,4,28,105,69,0,0,17,17,17,18,18,16,19,17,10,18,18,17,153,49,8,26,22,0,0,8,6,4,6,4,2,6,4,2,6,4,4,202
649.0,35,Wonka Company,none,27,942.8261111111111,463.48333333333335,1.2037037037037037,2.0,240.46,20,8,5,2,5,11,1,1,4,17,8,5,2,5,11,1,1,4,17,10,20,24,22,6,26,4,0,0,4,2,2,0,2,0,0,2,2,4,4,0,0,2,0,28,26,0,0,0,9,9,8,0,0,0,0,0,2,9,9,8,44,10,6,8,0,0,0,4,0,4,0,0,0,0,0,2,4,0,0,54
