userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
354.0,39,4You,none,139,894.8078417266187,503.6214388489209,1.3090647482014388,2.4722222222222223,211.76305555555555,103,58,52,17,16,20,61,21,20,13,58,52,17,16,20,61,21,20,13,88,106,84,106,38,134,10,4,2,10,4,12,8,16,6,6,4,12,10,10,2,8,16,4,28,105,104,41,0,27,24,26,27,24,16,19,17,19,27,26,26,210,68,8,28,24,12,0,8,8,6,2,8,4,6,4,4,8,10,4,278
356.0,33,4You,none,99,902.4792424242424,500.80030303030304,1.301212121212121,2.4,219.54257142857145,64,42,40,16,10,12,41,9,11,17,42,40,16,10,12,41,9,11,17,66,74,58,90,16,92,8,10,8,10,2,6,4,8,14,14,2,6,8,10,8,4,8,10,28,105,65,0,0,19,15,17,19,17,16,18,14,10,18,18,17,143,55,10,40,20,0,0,6,8,6,10,4,6,8,2,2,6,4,8,198
366.0,65,4You,none,72,909.845625,487.4620833333333,1.2665277777777777,2.0,193.5805882352941,55,38,29,13,9,9,25,5,6,10,38,29,13,9,9,25,5,6,10,46,66,32,60,18,66,2,4,2,4,4,8,2,6,2,2,4,8,2,4,2,2,6,4,28,105,11,0,0,18,11,8,9,9,8,9,9,10,19,17,17,110,34,6,26,2,0,0,2,2,2,6,2,2,2,0,2,2,6,6,144
367.0,28,4You,none,22,893.0711363636364,510.0395454545455,1.325909090909091,2.125,167.40125,14,10,9,3,1,4,6,6,3,2,10,9,3,1,4,6,6,3,2,18,12,14,22,4,18,0,0,0,6,0,6,2,2,0,0,0,6,0,6,0,2,2,0,28,16,0,0,0,10,6,0,0,0,0,0,0,2,9,9,8,36,8,8,8,0,0,0,6,2,0,0,0,0,0,0,2,2,0,4,44
370.0,31,4You,none,84,920.0264285714286,494.78726190476186,1.2858333333333334,2.8,208.7912,59,27,40,7,12,11,44,5,13,9,27,40,7,12,11,44,5,13,9,40,70,58,78,16,74,10,8,0,4,8,6,6,4,4,4,8,6,10,4,0,6,4,8,28,105,35,0,0,18,16,17,18,9,9,9,9,10,19,17,17,127,41,10,28,12,0,0,8,6,4,2,0,0,4,4,4,4,6,8,168
371.0,65,4You,none,179,992.283184357542,533.2535754189944,1.3855307262569831,2.701754385964912,213.89350877192985,122,85,74,19,20,25,70,16,23,26,85,74,19,20,25,70,16,23,26,74,166,118,154,52,152,10,16,6,20,10,12,8,20,12,12,10,12,10,20,6,8,20,16,28,105,105,104,16,34,33,25,26,27,25,27,26,28,35,34,38,269,89,10,34,32,34,4,8,6,6,4,4,8,10,8,10,14,20,16,358
372.0,32,4You,none,186,977.7651612903226,514.3030107526881,1.336505376344086,2.43859649122807,200.5343859649123,129,81,78,29,16,20,79,28,25,16,81,78,29,16,20,79,28,25,16,84,186,102,164,64,144,10,8,6,14,8,22,18,22,6,6,8,22,10,14,6,18,22,8,28,105,104,105,30,35,32,35,32,26,25,28,25,29,36,33,36,276,96,6,28,36,34,10,6,8,16,8,4,12,6,12,4,14,10,14,372
375.0,56,4You,none,83,923.615843373494,512.5779518072289,1.332289156626506,2.75,214.07,59,41,38,11,11,6,29,9,12,9,41,38,11,11,6,29,9,12,9,58,70,38,66,16,84,8,8,2,2,8,4,8,6,2,2,8,4,8,2,2,8,6,8,28,105,33,0,0,18,15,18,17,9,8,9,9,10,18,17,18,125,41,10,28,10,0,0,8,6,8,2,4,2,0,0,2,6,6,4,166
378.0,30,4You,none,109,918.4728440366972,480.7047706422018,1.2493577981651376,2.611111111111111,209.00222222222223,73,49,51,20,10,14,38,12,11,13,49,51,20,10,14,38,12,11,13,70,100,48,96,38,84,6,8,6,16,4,8,12,6,6,6,4,8,6,16,6,12,6,8,28,105,85,0,0,18,17,16,18,17,17,19,17,19,26,16,18,163,55,4,40,28,0,0,2,2,2,12,6,8,4,8,6,12,6,4,218
379.0,49,4You,none,79,968.8698734177216,527.0270886075949,1.3693670886075948,2.423076923076923,218.40115384615385,53,38,31,16,7,6,32,8,11,9,38,31,16,7,6,32,8,11,9,40,68,50,68,30,60,8,6,4,6,2,4,8,6,8,8,2,4,8,6,4,8,6,6,28,105,25,0,0,18,15,18,9,8,9,9,9,10,19,16,18,119,39,8,36,8,0,0,6,0,10,8,2,4,6,0,2,4,6,4,158
380.0,56,4You,none,24,946.5283333333332,507.86083333333335,1.3191666666666666,2.2857142857142856,149.87285714285716,17,12,9,5,1,2,8,2,3,6,12,9,5,1,2,8,2,3,6,18,22,8,18,6,24,0,6,0,0,2,4,0,2,0,0,2,4,0,0,0,0,2,6,28,20,0,0,0,10,8,2,0,0,0,0,0,2,9,9,8,37,11,8,6,0,0,0,0,6,0,0,0,0,0,0,0,2,2,4,48
383.0,39,4You,none,122,983.7236475409836,552.9646721311476,1.4367213114754098,2.452380952380953,224.3740476190476,80,52,44,12,18,12,61,19,15,11,52,44,12,18,12,61,19,15,11,54,94,96,100,42,102,8,8,12,6,8,6,14,14,8,8,8,6,8,6,12,14,14,8,28,105,105,6,0,24,16,17,18,17,17,20,16,19,27,26,27,181,63,10,44,30,0,0,6,6,6,4,6,4,10,8,12,16,0,6,244
387.0,21,4You,none,179,919.689217877095,506.0789944134078,1.3151396648044693,2.6545454545454548,239.09745454545453,124,85,67,20,28,18,74,16,23,27,85,67,20,28,18,74,16,23,27,106,154,98,152,72,134,16,12,16,8,16,2,12,14,14,14,16,2,16,8,16,12,14,12,28,105,105,103,17,35,33,25,28,25,25,28,25,28,36,34,36,273,85,10,36,32,24,8,12,12,12,10,4,6,2,8,8,8,14,14,358
389.0,43,4You,none,200,955.045775,504.37235,1.31065,2.4776119402985075,221.6165671641791,133,78,88,29,27,19,91,20,23,25,78,88,29,27,19,91,20,23,25,110,202,88,178,66,156,24,18,14,8,8,14,16,22,10,10,8,14,24,8,14,16,22,18,28,105,104,104,59,35,33,36,34,35,34,36,24,28,36,34,35,294,106,14,44,28,32,16,12,6,12,12,10,10,8,14,12,12,12,14,400
390.0,55,4You,none,190,940.4369210526316,516.2973684210526,1.341421052631579,2.759259259259259,218.53574074074075,136,80,80,25,26,20,86,22,25,16,80,80,25,26,20,86,22,25,16,112,170,98,166,48,166,12,6,14,18,10,16,12,12,8,8,10,16,12,18,14,12,12,6,28,105,104,105,38,36,31,35,35,30,26,29,24,28,36,34,36,286,94,10,28,32,30,8,6,4,14,10,2,12,12,6,12,12,6,12,380
394.0,48,4You,none,31,868.9988709677419,474.5551612903225,1.2338709677419355,2.142857142857143,263.63571428571424,24,13,13,3,7,5,12,1,4,4,13,13,3,7,5,12,1,4,4,22,28,12,32,16,14,4,0,2,2,2,0,0,0,4,4,2,0,4,2,2,0,0,0,28,34,0,0,0,10,8,8,8,0,0,0,0,2,9,8,9,48,14,4,10,0,0,0,4,2,2,2,0,0,0,0,0,2,2,0,62
401.0,47,4You,none,69,933.0208695652176,510.6613043478261,1.327101449275362,2.647058823529412,236.40411764705885,52,32,29,9,10,11,22,5,12,8,32,29,9,10,11,22,5,12,8,48,64,26,72,22,44,6,4,4,2,4,4,0,10,0,0,4,4,6,2,4,0,10,4,28,105,5,0,0,15,7,9,9,9,8,9,9,10,18,18,17,100,38,10,24,0,0,0,2,2,0,2,2,2,4,2,2,8,2,6,138
403.0,49,4You,none,61,937.3709836065574,528.6031147540983,1.3739344262295083,2.2222222222222223,214.25833333333333,43,27,27,8,10,6,19,5,14,6,27,27,8,10,6,19,5,14,6,36,48,38,52,16,54,2,2,2,0,6,8,0,16,0,0,6,8,2,0,2,0,16,2,28,94,0,0,0,9,9,8,9,9,8,9,9,10,19,15,8,95,27,4,32,0,0,0,4,4,4,2,0,2,4,4,2,6,2,2,122
404.0,23,4You,none,25,952.061,530.8644,1.3796000000000002,2.3,218.366,15,11,6,3,4,5,14,3,4,0,11,6,3,4,5,14,3,4,0,10,24,16,16,10,24,4,0,0,4,0,2,4,2,4,4,0,2,4,4,0,4,2,0,28,22,0,0,0,9,9,4,0,0,0,0,0,2,9,9,8,35,15,10,10,0,0,0,6,2,2,0,0,0,0,0,0,2,4,4,50
405.0,53,4You,none,30,865.4375,485.928,1.2626666666666668,3.333333333333333,312.8933333333333,27,13,18,3,3,6,8,5,3,1,13,18,3,3,6,8,5,3,1,22,20,18,26,8,26,2,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,28,32,0,0,0,9,9,8,6,0,0,0,0,2,9,8,9,45,15,0,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,60
408.0,59,4You,none,112,933.5761607142856,489.44875,1.2717857142857143,2.575757575757576,210.1712121212121,79,38,48,15,11,18,51,18,10,15,38,48,15,11,18,51,18,10,15,48,112,64,92,42,90,6,10,6,14,4,8,8,8,2,2,4,8,6,14,6,8,8,10,28,105,91,0,0,18,15,18,18,18,16,18,18,19,27,21,18,161,63,12,24,30,0,0,6,4,2,10,6,6,2,4,4,10,6,6,224
409.0,32,4You,none,89,974.5476966292134,522.8121348314606,1.3585393258426963,2.7241379310344827,212.9941379310345,60,44,35,15,14,12,31,7,13,7,44,35,15,14,12,31,7,13,7,50,90,38,70,28,80,14,6,4,6,6,12,2,4,4,4,6,12,14,6,4,2,4,6,28,105,45,0,0,18,16,17,18,17,11,9,9,10,18,17,18,128,50,12,34,12,0,0,6,4,6,6,10,2,2,2,0,10,2,8,178
410.0,39,4You,none,82,923.8976219512194,534.7376829268293,1.3891463414634146,2.409090909090909,211.0959090909091,60,30,32,13,6,7,41,11,14,10,30,32,13,6,7,41,11,14,10,56,58,50,62,22,80,6,6,2,6,0,6,4,10,4,4,0,6,6,6,2,4,10,6,28,105,31,0,0,18,16,17,15,9,8,9,9,10,19,16,18,125,39,10,28,6,0,0,6,6,4,2,4,0,4,0,2,4,4,8,164
412.0,21,4You,none,191,926.8734031413612,503.2380104712042,1.307591623036649,2.3278688524590163,207.88868852459012,130,87,72,25,28,23,73,30,20,24,87,72,25,28,23,73,30,20,24,114,174,94,158,54,170,8,16,14,16,4,14,18,16,16,16,4,14,8,16,14,18,16,16,28,105,104,104,41,37,31,35,35,33,25,26,27,28,37,33,35,276,106,6,34,34,34,14,12,14,12,14,4,10,8,6,10,12,8,12,382
414.0,62,4You,none,77,913.3894805194806,465.5631168831169,1.2101298701298702,2.652173913043478,196.5308695652174,54,33,39,12,9,11,25,11,7,7,33,39,12,9,11,25,11,7,7,38,70,46,66,16,72,4,6,6,0,4,8,6,2,10,10,4,8,4,0,6,6,2,6,28,105,21,0,0,19,16,12,9,9,8,10,8,10,18,17,18,117,37,6,34,6,0,0,4,6,2,4,0,4,2,4,0,4,6,10,154
415.0,61,4You,none,150,932.6444666666667,515.9562666666667,1.3409333333333333,2.708333333333333,221.88458333333327,102,66,55,22,19,25,62,19,15,17,66,55,22,19,25,62,19,15,17,88,122,90,136,36,128,18,8,6,16,14,12,10,8,4,4,14,12,18,16,6,10,8,8,28,105,104,63,0,27,23,27,27,26,25,28,19,19,28,24,27,234,66,14,28,32,22,0,10,10,6,12,6,8,10,0,8,12,4,10,300
417.0,35,4You,none,73,872.4391095890411,470.52849315068494,1.2224657534246577,2.238095238095238,203.7433333333333,52,38,30,4,8,15,24,5,7,15,38,30,4,8,15,24,5,7,15,50,58,38,60,26,60,2,14,2,10,4,0,6,2,2,2,4,0,2,10,2,6,2,14,28,105,13,0,0,19,11,9,9,9,8,9,9,10,19,16,18,109,37,8,34,0,0,0,2,4,0,6,6,2,4,4,0,2,4,8,146
418.0,61,4You,none,77,971.19,486.491948051948,1.263766233766234,2.611111111111111,184.65,59,36,35,14,5,10,33,6,8,7,36,35,14,5,10,33,6,8,7,34,82,38,88,26,40,2,6,0,8,6,8,2,2,2,2,6,8,2,8,0,2,2,6,28,105,21,0,0,18,15,14,9,9,8,9,9,10,19,16,18,119,35,8,20,8,0,0,4,10,2,0,4,4,0,2,2,2,2,4,154
419.0,36,4You,none,125,903.03804,500.12888,1.29984,2.473684210526316,229.3723684210526,87,52,52,9,13,18,54,17,19,16,52,52,9,13,18,54,17,19,16,82,110,58,112,36,102,12,10,8,10,6,4,8,10,8,8,6,4,12,10,8,8,10,10,28,105,104,13,0,28,19,17,18,17,17,18,18,19,27,26,26,194,56,8,32,34,2,0,2,4,4,10,4,0,8,4,8,6,8,18,250
421.0,45,4You,none,5,770.2520000000001,295.418,0.768,3.0,190.99,3,2,1,0,0,3,2,1,0,1,2,1,0,0,3,2,1,0,1,2,8,0,2,2,6,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
422.0,29,4You,none,200,956.251975,518.03405,1.34605,2.2586206896551726,205.77793103448275,142,83,81,30,24,17,90,26,26,23,83,81,30,24,17,90,26,26,23,110,194,96,170,60,170,14,20,14,4,8,18,12,16,10,10,8,18,14,4,14,12,16,20,28,105,104,105,58,35,32,35,36,34,34,35,25,28,37,32,37,296,104,4,30,38,26,18,6,4,8,12,10,16,16,4,4,14,10,12,400
426.0,65,4You,none,48,980.2201041666668,532.24625,1.383125,2.210526315789474,207.79315789473685,29,20,21,3,3,5,20,8,10,6,20,21,3,3,5,20,8,10,6,24,44,28,44,12,40,2,4,0,4,2,2,10,10,4,4,2,2,2,4,0,10,10,4,28,68,0,0,0,9,8,9,9,8,9,9,7,2,9,9,8,72,24,10,28,0,0,0,10,4,6,2,2,2,0,2,0,4,2,4,96
428.0,42,4You,none,98,908.2740306122448,491.62642857142856,1.2778571428571428,2.3823529411764706,224.2185294117647,64,31,48,10,10,14,40,23,13,7,31,48,10,10,14,40,23,13,7,54,86,56,86,26,84,8,2,4,14,10,4,18,8,0,0,10,4,8,14,4,18,8,2,28,105,63,0,0,18,17,16,18,18,16,18,12,10,18,17,18,142,54,10,40,18,0,0,6,8,4,12,4,6,4,4,2,10,2,6,196
431.0,44,4You,none,149,888.3188926174496,481.43395973154367,1.2510738255033558,2.27027027027027,245.5518918918919,112,64,59,15,21,23,63,15,16,22,64,59,15,21,23,63,15,16,22,86,126,86,122,44,132,18,6,6,10,8,2,6,10,8,8,8,2,18,10,6,6,10,6,28,105,104,61,0,27,25,25,27,26,25,28,17,19,27,26,26,239,59,6,26,28,14,0,4,8,6,6,8,6,8,4,2,4,10,8,298
433.0,57,4You,none,88,890.3978409090909,483.41693181818187,1.2564772727272726,2.555555555555556,238.6837037037037,61,39,39,8,14,11,40,10,6,9,39,39,8,14,11,40,10,6,9,50,72,54,62,26,88,14,6,8,4,4,4,4,4,6,6,4,4,14,4,8,4,4,6,28,105,43,0,0,17,16,18,18,17,9,9,9,10,18,18,17,132,44,8,26,20,0,0,6,2,4,10,6,2,2,6,4,6,4,2,176
436.0,53,4You,none,191,887.9819109947645,468.43827225130894,1.2172774869109948,2.6301369863013697,206.0883561643836,118,80,84,31,26,26,84,18,14,19,80,84,31,26,26,84,18,14,19,110,168,104,140,62,180,20,16,8,24,12,26,14,18,8,8,12,26,20,24,8,14,18,16,28,105,104,105,40,36,31,35,35,33,25,27,26,28,36,34,36,278,104,12,50,40,26,18,16,14,16,10,14,12,12,6,14,12,12,8,382
437.0,60,4You,none,71,886.9548591549295,487.424647887324,1.2664788732394368,2.5,220.7205,51,31,29,8,8,5,27,12,9,13,31,29,8,8,5,27,12,9,13,54,60,28,70,16,56,2,10,4,4,6,0,6,8,0,0,6,0,2,4,4,6,8,10,28,105,9,0,0,18,9,8,9,9,8,9,9,10,19,16,18,107,35,2,32,6,0,0,6,4,4,2,4,0,2,0,4,4,2,8,142
439.0,21,4You,none,75,892.3292,475.4698666666666,1.235866666666667,2.565217391304348,222.46347826086955,52,32,33,9,8,12,25,15,10,6,32,33,9,8,12,25,15,10,6,44,80,26,58,40,52,6,4,4,8,2,2,12,6,2,2,2,2,6,8,4,12,6,4,28,105,17,0,0,18,16,9,9,8,9,9,9,10,19,16,18,111,39,6,30,10,0,0,8,8,2,0,6,2,0,2,4,6,2,6,150
440.0,46,4You,none,155,911.4521935483872,474.229870967742,1.2323870967741937,2.6511627906976742,198.7586046511628,112,74,61,18,9,24,59,30,15,20,74,61,18,9,24,59,30,15,20,74,144,92,132,44,134,2,12,8,12,4,10,16,10,12,12,4,10,2,12,8,16,10,12,28,105,104,73,0,27,25,25,28,25,25,27,26,23,27,25,27,225,85,8,32,26,20,0,8,6,4,6,10,4,14,6,6,8,6,8,310
444.0,37,4You,none,12,1045.66125,587.7325,1.5266666666666666,2.2,223.608,7,7,2,0,2,1,4,0,4,4,7,2,0,2,1,4,0,4,4,6,8,10,6,2,16,2,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,4,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,24
447.0,43,4You,none,196,937.455306122449,503.15357142857147,1.3073979591836735,2.5576923076923075,190.5921153846154,144,83,81,25,15,22,82,25,32,27,83,81,25,15,22,82,25,32,27,110,182,100,180,54,158,2,14,6,14,10,20,12,16,10,10,10,20,2,14,6,12,16,14,28,105,104,105,50,35,32,35,35,35,33,28,25,28,35,34,37,296,96,8,26,30,32,8,8,8,12,12,8,10,10,4,4,12,4,12,392
450.0,42,4You,none,150,967.1157,502.82593333333335,1.3066666666666666,2.3076923076923075,203.21435897435896,111,68,66,25,18,16,56,17,18,16,68,66,25,18,16,56,17,18,16,70,146,84,130,44,126,6,8,6,12,6,14,8,12,6,6,6,14,6,12,6,8,12,8,28,105,104,63,0,26,26,25,27,26,25,28,19,19,26,27,26,234,66,10,26,24,18,0,6,8,10,8,12,2,4,0,10,4,6,8,300
452.0,33,4You,none,98,944.4345408163266,513.9339795918368,1.3353061224489795,2.638888888888889,212.6927777777778,62,34,40,6,6,8,54,17,14,17,34,40,6,6,8,54,17,14,17,58,98,40,72,38,86,2,18,8,8,8,4,6,14,4,4,8,4,2,8,8,6,14,18,28,105,63,0,0,18,15,18,19,17,16,19,11,10,19,16,18,143,53,10,40,22,0,0,4,0,2,12,6,6,10,4,2,8,10,8,196
453.0,29,Monsters CYA,none,153,907.8661437908496,486.93509803921575,1.2645751633986928,2.7111111111111112,237.06711111111116,108,12,17,153,21,16,24,23,22,18,12,17,153,21,16,24,23,22,18,80,134,92,120,48,138,10,10,8,16,12,0,12,16,6,6,12,0,10,16,8,12,16,10,28,105,104,69,0,28,23,26,26,27,25,28,25,19,28,24,27,233,73,10,32,28,20,0,10,10,2,8,10,4,8,10,4,8,10,6,306
454.0,52,Monsters CYA,none,183,923.9010382513662,462.4580327868852,1.2008743169398906,2.507692307692308,227.60092307692307,118,19,26,183,26,26,18,27,15,26,19,26,183,26,26,18,27,15,26,72,174,120,152,62,152,8,16,8,34,20,0,16,12,16,16,20,0,8,34,8,16,12,16,28,105,105,104,24,34,32,34,27,25,26,28,25,28,36,34,37,271,95,10,42,34,38,6,12,12,16,6,12,14,12,8,8,16,6,8,366
465.0,34,Monsters CYA,none,79,853.9020253164556,458.0850632911393,1.1893670886075949,2.037037037037037,238.92777777777775,52,9,14,79,12,13,8,10,5,8,9,14,79,12,13,8,10,5,8,62,66,30,66,26,66,6,4,8,8,10,0,10,4,4,4,10,0,6,8,8,10,4,4,28,105,25,0,0,17,18,16,9,8,9,9,9,10,18,18,17,120,38,10,40,4,0,0,2,6,6,2,0,8,0,6,6,8,4,6,158
469.0,41,Monsters CYA,none,118,884.8116525423728,471.7399152542373,1.225593220338983,2.6296296296296298,233.0577777777778,91,14,11,118,15,12,13,14,20,19,14,11,118,15,12,13,14,20,19,70,98,68,98,36,102,8,4,4,4,8,0,10,6,10,10,8,0,8,4,4,10,6,4,28,105,103,0,0,18,16,17,18,18,16,19,17,19,27,25,26,174,62,12,22,20,0,0,2,6,4,0,2,2,8,4,2,8,10,6,236
477.0,46,Monsters CYA,none,115,926.629391304348,512.0549565217391,1.3298260869565215,2.6944444444444446,240.4658333333333,79,14,13,115,12,8,20,19,18,11,14,13,115,12,8,20,19,18,11,70,96,64,110,28,92,6,14,16,2,8,0,4,14,8,8,8,0,6,2,16,4,14,14,28,105,97,0,0,19,15,17,18,18,16,20,16,19,27,25,20,178,52,8,38,26,0,0,12,2,4,6,10,4,2,6,6,10,10,0,230
478.0,62,Monsters CYA,none,185,900.3118378378379,452.01832432432434,1.1743243243243244,2.537037037037037,223.13462962962964,131,25,24,185,21,23,21,17,25,29,25,24,185,21,23,21,17,25,29,86,182,102,162,56,152,10,22,14,10,8,0,14,10,20,20,8,0,10,10,14,14,10,22,28,105,104,105,28,35,33,34,31,25,25,28,25,28,36,34,36,276,94,6,30,30,30,12,6,18,14,6,10,8,6,8,6,8,4,14,370
479.0,42,Monsters CYA,none,103,886.6316504854369,459.9604854368932,1.1945631067961164,2.3513513513513518,239.22783783783785,66,14,13,103,19,13,10,12,5,17,14,13,103,19,13,10,12,5,17,58,88,60,84,26,96,14,6,8,10,6,0,12,6,12,12,6,0,14,10,8,12,6,6,28,105,73,0,0,18,16,17,18,18,16,18,18,14,18,17,18,158,48,10,40,24,0,0,6,6,4,14,6,6,6,2,2,8,8,6,206
481.0,62,Monsters CYA,none,55,886.9589090909091,473.8405454545455,1.230727272727273,2.2857142857142856,247.64142857142855,41,7,7,55,9,6,7,6,6,7,7,7,55,9,6,7,6,6,7,30,42,38,28,18,64,6,0,4,2,4,0,4,0,8,8,4,0,6,2,4,4,0,0,28,82,0,0,0,9,9,8,9,9,8,9,9,10,13,9,8,82,28,8,20,0,0,0,4,2,2,2,2,2,4,2,0,4,0,4,110
483.0,58,Monsters CYA,none,196,887.0933418367348,467.2990306122449,1.213673469387755,2.25,238.96816666666663,136,23,24,196,23,29,29,22,24,22,23,24,196,23,29,29,22,24,22,112,172,108,148,54,190,14,8,12,26,14,0,14,12,20,20,14,0,14,26,12,14,12,8,28,105,105,104,50,34,32,35,35,35,33,27,26,29,36,33,37,298,94,10,26,32,40,12,10,8,20,6,8,8,8,8,8,16,8,12,392
485.0,29,Monsters CYA,none,155,907.3643870967744,495.8035483870968,1.2874193548387096,2.7358490566037736,239.74962264150943,102,19,12,155,21,24,25,24,15,15,19,12,155,21,24,25,24,15,15,98,128,84,116,50,144,18,10,10,16,10,0,12,12,18,18,10,0,18,16,10,12,12,10,28,105,104,73,0,26,25,26,26,26,26,28,25,23,27,25,27,240,70,4,32,44,26,0,12,6,2,6,8,16,12,10,12,8,8,6,310
486.0,46,Monsters CYA,none,191,893.5493455497382,466.38853403141366,1.2115706806282722,2.22,231.6206,141,29,18,191,27,22,30,17,18,30,29,18,191,27,22,30,17,18,30,98,176,108,150,66,166,18,24,14,10,10,0,10,6,8,8,10,0,18,10,14,10,6,24,28,105,104,104,41,36,33,34,37,30,26,27,26,29,36,33,35,287,95,12,26,26,26,10,4,4,8,10,4,6,6,6,12,20,8,12,382
487.0,40,Monsters CYA,none,151,893.2764569536423,466.5474172185431,1.2117218543046355,2.577777777777778,236.1568888888889,106,18,25,151,14,18,25,16,20,15,18,25,151,14,18,25,16,20,15,72,120,110,126,46,130,8,14,18,6,8,0,10,12,14,14,8,0,8,6,18,10,12,14,28,105,104,65,0,27,23,27,27,26,25,28,21,19,28,25,26,237,65,4,32,32,22,0,10,6,10,2,10,6,12,10,2,8,2,12,302
489.0,57,Monsters CYA,none,99,868.4828787878789,458.1348484848485,1.19010101010101,2.5,265.96653846153845,73,9,13,99,11,12,21,7,15,11,9,13,99,11,12,21,7,15,11,56,84,58,72,32,94,4,2,16,6,6,0,4,14,0,0,6,0,4,6,16,4,14,2,28,105,65,0,0,17,17,17,19,16,17,18,14,10,19,17,17,151,47,4,30,18,0,0,8,4,8,8,4,2,6,2,0,2,2,6,198
490.0,39,Monsters CYA,none,157,897.2207006369426,467.4457324840764,1.2140127388535031,2.5348837209302326,231.83651162790696,114,23,24,157,14,21,21,19,17,18,23,24,157,14,21,21,19,17,18,84,140,90,126,48,140,8,12,14,10,12,0,14,6,10,10,12,0,8,10,14,14,6,12,28,105,104,77,0,26,25,26,26,27,25,27,26,27,26,27,26,230,84,6,22,34,24,0,12,6,6,12,8,8,8,4,8,6,6,2,314
496.0,51,Monsters CYA,none,56,965.065,505.2189285714285,1.311785714285714,2.3076923076923075,257.2476923076923,43,9,8,56,8,5,6,10,4,6,9,8,56,8,5,6,10,4,6,28,52,32,52,10,50,4,0,6,6,2,0,4,2,2,2,2,0,4,6,6,4,2,0,28,84,0,0,0,9,8,9,9,8,9,9,9,10,15,9,8,87,25,6,20,0,0,0,2,4,0,6,2,0,4,0,2,2,2,2,112
502.0,55,Monsters CYA,none,169,848.3528402366865,471.82349112426033,1.2253846153846153,2.3035714285714284,235.9155357142857,113,20,23,169,21,22,20,22,21,20,20,23,169,21,22,20,22,21,20,122,124,92,144,38,156,16,14,16,10,12,0,18,12,14,14,12,0,16,10,16,18,12,14,28,105,105,100,0,26,25,25,27,26,25,28,25,28,37,32,34,260,78,4,36,34,38,0,6,4,14,10,12,16,6,8,12,10,8,6,338
504.0,61,Monsters CYA,none,190,907.2666578947368,474.8872105263158,1.2334736842105265,2.418181818181818,238.36072727272727,135,23,25,190,19,19,29,24,26,25,23,25,190,19,19,29,24,26,25,102,172,106,164,60,156,12,14,20,16,10,0,16,12,10,10,10,0,12,16,20,16,12,14,28,105,104,105,38,35,32,35,35,30,26,28,25,28,36,33,37,284,96,8,36,28,28,10,12,4,10,8,12,6,8,10,8,12,14,6,380
509.0,21,Monsters CYA,none,140,896.3086785714286,470.8715,1.223,2.725,228.17025,100,21,17,140,11,20,14,20,18,19,21,17,140,11,20,14,20,18,19,82,120,78,118,28,134,6,12,10,16,6,0,14,10,6,6,6,0,6,16,10,14,10,12,28,105,104,43,0,27,24,26,27,26,16,18,18,19,28,24,27,204,76,6,34,28,12,0,10,4,8,18,8,6,6,2,2,4,4,8,280
